year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2016,751025.0,789150.0,192575.0,573125.0,171375.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,691850.0,825875.0,189225.0,580375.0,189525.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,661425.0,838900.0,187175.0,585475.0,201225.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,643175.0,844800.0,184575.0,588525.0,208225.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,618650.0,856350.0,188875.0,582125.0,213300.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,595025.0,871575.0,187475.0,584075.0,217425.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575825.0,884650.0,186675.0,588700.0,221000.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562550.0,868300.0,184575.0,589500.0,223750.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551225.0,893850.0,183550.0,591850.0,226250.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541125.0,898425.0,170675.0,604450.0,228100.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530750.0,902275.0,169325.0,605700.0,229675.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520875.0,905225.0,167575.0,604975.0,230625.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513325.0,909725.0,167125.0,585325.0,228475.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,496800.0,913525.0,165675.0,602250.0,231475.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,822300.0,756650.0,195700.0,560250.0,145625.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,738725.0,800725.0,193150.0,570725.0,171500.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,686100.0,817775.0,188775.0,581225.0,189550.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659300.0,839800.0,186700.0,583650.0,200950.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641250.0,845575.0,184250.0,589600.0,208775.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,616200.0,860625.0,188925.0,585600.0,213350.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,593375.0,874850.0,188825.0,585725.0,217200.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575075.0,884350.0,178725.0,589125.0,220100.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,561825.0,886725.0,184575.0,590300.0,222775.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551725.0,894950.0,183050.0,592175.0,224825.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541150.0,898350.0,171725.0,602650.0,227225.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530550.0,903925.0,169700.0,603400.0,229150.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521300.0,906400.0,168275.0,606550.0,230125.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513375.0,908625.0,166475.0,607050.0,230625.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505625.0,914850.0,165675.0,610050.0,231050.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,817350.0,758700.0,195650.0,561775.0,145250.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,735200.0,806550.0,193650.0,571725.0,171200.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,685450.0,825650.0,189500.0,580875.0,189250.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659925.0,839600.0,186950.0,579125.0,201000.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641850.0,845650.0,184650.0,587925.0,206775.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,615700.0,861225.0,190450.0,580425.0,212800.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,591225.0,876350.0,187350.0,584825.0,217050.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575675.0,884950.0,185050.0,589900.0,220525.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563200.0,889600.0,182975.0,592200.0,222925.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,550550.0,892675.0,182900.0,590100.0,225200.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541950.0,897800.0,169875.0,605725.0,227175.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531150.0,901150.0,168850.0,605875.0,229100.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522500.0,907500.0,167150.0,608575.0,230125.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513350.0,907800.0,166525.0,606575.0,231125.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505575.0,912950.0,165850.0,608925.0,223450.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,826900.0,720250.0,200125.0,556850.0,145475.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,808725.0,736000.0,197575.0,569225.0,171225.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,766300.0,751675.0,193975.0,574225.0,189800.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,732450.0,768000.0,192475.0,580200.0,201400.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,702775.0,784875.0,190450.0,580975.0,208475.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,672775.0,805800.0,197800.0,576650.0,213150.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,644200.0,823700.0,197450.0,575350.0,216700.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,618250.0,841625.0,196725.0,577950.0,220225.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,593900.0,856675.0,195425.0,578275.0,223050.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,575750.0,872025.0,194700.0,580825.0,225650.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,558075.0,881650.0,181250.0,591400.0,227775.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,544050.0,887675.0,169650.0,595125.0,229400.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,532750.0,896750.0,178500.0,597100.0,230575.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,522125.0,901625.0,177550.0,598400.0,231175.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,511275.0,879650.0,177150.0,595375.0,231700.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,850025.0,727625.0,199875.0,557825.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,793325.0,747700.0,196925.0,569225.0,171450.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,741050.0,763625.0,193150.0,576900.0,189825.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,703600.0,796550.0,192025.0,578400.0,201925.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,667050.0,822975.0,190800.0,582575.0,208900.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,635375.0,841850.0,197350.0,576100.0,213575.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,615075.0,854175.0,196350.0,577200.0,217425.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,596400.0,863350.0,196250.0,577225.0,220400.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,577400.0,874400.0,194875.0,578475.0,223825.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,561100.0,883150.0,194625.0,580350.0,226100.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,547125.0,892250.0,174475.0,596900.0,227950.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,536600.0,899975.0,178200.0,597400.0,229350.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,526500.0,901975.0,176600.0,597000.0,229950.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,519375.0,910475.0,174975.0,600650.0,230650.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,510550.0,912525.0,174600.0,598375.0,230925.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,845500.0,733100.0,199900.0,557400.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,785775.0,757425.0,197325.0,567250.0,171275.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,725625.0,787500.0,193475.0,576675.0,190050.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,683400.0,818250.0,192575.0,580550.0,202050.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,649100.0,833975.0,191000.0,579825.0,208900.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,626700.0,851875.0,197350.0,576700.0,213800.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,608150.0,860575.0,196550.0,578325.0,217525.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,588850.0,865275.0,195300.0,578950.0,220450.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,570050.0,871300.0,194175.0,579100.0,223000.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,556450.0,887775.0,193600.0,581600.0,225400.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,544400.0,894200.0,179875.0,595100.0,227500.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,534125.0,900600.0,179225.0,596750.0,229025.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524775.0,905100.0,177600.0,598025.0,229975.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516625.0,907925.0,176800.0,599425.0,230900.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508350.0,902075.0,175850.0,597375.0,231075.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,839725.0,740725.0,200975.0,556825.0,145475.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,769875.0,771225.0,198700.0,561775.0,171475.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,709525.0,810075.0,193700.0,576150.0,190100.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,666775.0,831350.0,193375.0,576425.0,202000.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,644550.0,843500.0,193775.0,579750.0,209550.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,623475.0,852175.0,200725.0,571125.0,214175.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,604050.0,864250.0,198050.0,576100.0,217725.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,583200.0,875850.0,197975.0,571375.0,220950.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,566525.0,884400.0,197225.0,577925.0,223825.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554875.0,891750.0,197375.0,578125.0,225600.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543125.0,890575.0,182600.0,592350.0,228275.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533025.0,899750.0,181225.0,594375.0,228975.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523800.0,901975.0,179475.0,594250.0,230925.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515750.0,907975.0,178625.0,596575.0,231775.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508650.0,912425.0,176450.0,596775.0,232375.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,833675.0,744300.0,200025.0,557525.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,760950.0,780950.0,198500.0,568375.0,171375.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,694650.0,816625.0,194700.0,575550.0,189800.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,663000.0,835625.0,192450.0,576700.0,201250.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642400.0,842450.0,191450.0,579375.0,208300.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,621025.0,855575.0,199025.0,575000.0,212875.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,599475.0,868225.0,193650.0,577200.0,216650.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,578375.0,881975.0,195775.0,579275.0,220225.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564550.0,887425.0,194425.0,581050.0,223400.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553175.0,891975.0,194175.0,581125.0,225700.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542750.0,894825.0,180600.0,593325.0,227700.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533400.0,900975.0,178675.0,594875.0,229550.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524100.0,904175.0,177650.0,595700.0,230200.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515625.0,907375.0,175900.0,597200.0,230625.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509525.0,912250.0,175425.0,600025.0,230825.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,822750.0,752300.0,200250.0,555350.0,144825.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,750550.0,792750.0,196950.0,570225.0,171425.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,691700.0,826275.0,194300.0,576200.0,190100.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659750.0,837375.0,192825.0,578250.0,201900.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642175.0,843050.0,190475.0,580525.0,208500.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,619175.0,857200.0,198350.0,574875.0,213025.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,596325.0,871950.0,197750.0,574775.0,216850.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,577625.0,880025.0,197050.0,574925.0,220450.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,565200.0,887000.0,194575.0,581050.0,223550.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553575.0,892175.0,193500.0,579400.0,226000.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543100.0,897375.0,181150.0,594400.0,228500.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533075.0,901225.0,178550.0,594800.0,230275.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522975.0,903725.0,178100.0,594425.0,231300.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514150.0,908550.0,176125.0,596800.0,232075.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506825.0,902725.0,176125.0,596925.0,232600.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,824100.0,755425.0,201475.0,556725.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,740800.0,801700.0,198075.0,568600.0,171150.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,685625.0,827675.0,193875.0,574075.0,189025.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658475.0,838825.0,192800.0,576875.0,201000.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640625.0,844475.0,191650.0,579275.0,207975.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,616625.0,860325.0,198400.0,574950.0,212475.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,593200.0,872775.0,195575.0,575775.0,216300.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,576225.0,885075.0,195825.0,575650.0,219450.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563575.0,887725.0,193925.0,577950.0,222250.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553925.0,893875.0,195025.0,579725.0,224600.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542775.0,896600.0,179750.0,594350.0,226675.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532350.0,900300.0,178750.0,594875.0,228175.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523350.0,904725.0,176050.0,582625.0,229575.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513875.0,908950.0,176075.0,596825.0,230100.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505725.0,911975.0,175900.0,596400.0,230825.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,818750.0,760150.0,201275.0,556675.0,145325.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,734050.0,809275.0,197600.0,566300.0,171275.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,685025.0,830950.0,194825.0,573625.0,189875.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660325.0,840200.0,193175.0,578575.0,201325.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642350.0,845600.0,192075.0,581450.0,208900.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,617050.0,861150.0,199550.0,574550.0,213400.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,592325.0,875950.0,199250.0,575450.0,217225.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,576250.0,884275.0,196925.0,577125.0,220350.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564175.0,890350.0,196600.0,578800.0,223900.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552775.0,892075.0,196450.0,578350.0,225625.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541775.0,897325.0,181275.0,591225.0,228400.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531725.0,902425.0,179325.0,594050.0,229750.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522650.0,906525.0,177250.0,595450.0,230775.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514775.0,910000.0,177400.0,595575.0,231375.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505650.0,912000.0,175500.0,599500.0,231100.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,855500.0,723250.0,204350.0,553825.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,807550.0,737400.0,202750.0,564225.0,170925.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,766825.0,752225.0,200400.0,570100.0,189700.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,733725.0,766400.0,198600.0,573575.0,201425.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,703775.0,776850.0,198475.0,574775.0,208275.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,675275.0,804225.0,207075.0,566450.0,213100.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,646875.0,823675.0,207450.0,567525.0,216875.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,620850.0,841100.0,207950.0,567125.0,220225.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,598075.0,856825.0,207575.0,567775.0,222175.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,578775.0,868950.0,207425.0,567900.0,225125.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,560800.0,879250.0,192650.0,579800.0,227375.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,547075.0,887275.0,191850.0,581425.0,229075.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,533900.0,894700.0,189425.0,585475.0,230100.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,523475.0,901150.0,189000.0,587050.0,230825.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,514350.0,905525.0,187675.0,587850.0,230900.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,850750.0,728950.0,201550.0,553625.0,145575.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,796875.0,744375.0,201375.0,563300.0,171325.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,749075.0,770400.0,200850.0,567400.0,190025.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,703175.0,793775.0,200200.0,569000.0,202175.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,668450.0,820600.0,197950.0,573150.0,209600.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,635725.0,842225.0,207100.0,565875.0,214200.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,613575.0,855050.0,206775.0,567225.0,217275.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,593775.0,869000.0,208075.0,567250.0,220850.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,576775.0,876800.0,207050.0,568175.0,223625.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,560575.0,884650.0,206775.0,568775.0,225950.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,545675.0,893025.0,189675.0,583425.0,228100.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,534825.0,898500.0,189375.0,584650.0,229675.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,525475.0,902675.0,188600.0,587500.0,230550.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,518375.0,908050.0,186575.0,589225.0,231350.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509350.0,910650.0,185950.0,586700.0,231475.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,846350.0,734525.0,204075.0,554250.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,784125.0,759550.0,201900.0,562800.0,171350.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,727950.0,788975.0,199825.0,568400.0,189750.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,681675.0,818625.0,198750.0,573950.0,201250.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,650225.0,836850.0,196975.0,575450.0,208375.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,626850.0,848500.0,208375.0,562600.0,212750.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,607400.0,858775.0,207625.0,565675.0,216750.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,588675.0,871550.0,207500.0,565675.0,220100.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,570350.0,881500.0,206900.0,566225.0,222650.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,557300.0,889025.0,205600.0,569850.0,224900.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,544600.0,895425.0,189775.0,582425.0,227075.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,535225.0,900900.0,189425.0,586375.0,228900.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,525075.0,903450.0,187325.0,587400.0,230000.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516675.0,907775.0,186550.0,588700.0,230575.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508650.0,911800.0,185625.0,587725.0,231050.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,829600.0,741075.0,204850.0,552950.0,145600.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,773125.0,773650.0,202650.0,564750.0,171575.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,710375.0,809925.0,200750.0,569650.0,189900.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,668075.0,833250.0,198100.0,573650.0,201350.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,645275.0,843900.0,196475.0,576325.0,208425.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,624525.0,852525.0,208675.0,563175.0,213300.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,604000.0,866450.0,209675.0,565225.0,216975.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,583275.0,877875.0,208225.0,559325.0,220275.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,568575.0,886300.0,206550.0,568525.0,223125.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,555125.0,892025.0,206225.0,569350.0,225550.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,544875.0,897025.0,191550.0,584375.0,227275.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,534425.0,897575.0,190350.0,582950.0,229050.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,525875.0,905575.0,188875.0,586600.0,230225.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,517250.0,908675.0,188675.0,587425.0,230850.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,510475.0,912500.0,187200.0,588450.0,231125.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,834475.0,743775.0,202925.0,554250.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,760750.0,777000.0,202350.0,564425.0,171225.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,699025.0,818800.0,200450.0,569825.0,190000.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,661275.0,834825.0,199000.0,570725.0,201875.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640750.0,844225.0,197225.0,573825.0,208925.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,620325.0,855700.0,207000.0,564225.0,213450.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,598650.0,869125.0,208900.0,565525.0,216875.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,578550.0,881425.0,207600.0,565325.0,220250.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563450.0,889375.0,205775.0,567725.0,223100.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552525.0,892575.0,207275.0,568125.0,225200.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541375.0,896575.0,192000.0,579800.0,227375.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530475.0,875250.0,189800.0,582750.0,229150.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521275.0,906025.0,189675.0,575100.0,230025.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513925.0,910050.0,188000.0,585325.0,230875.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505625.0,913350.0,186450.0,585950.0,231250.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,829350.0,750250.0,204450.0,554275.0,145375.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,751950.0,791325.0,202275.0,564025.0,171350.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,691775.0,824700.0,199275.0,568250.0,189650.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660850.0,837325.0,198950.0,572800.0,201450.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642400.0,844650.0,198075.0,575625.0,208350.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,620450.0,854500.0,208275.0,566000.0,212800.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,596925.0,871200.0,209200.0,562650.0,216150.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,578750.0,881350.0,206825.0,568925.0,219600.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,565475.0,886075.0,208875.0,564775.0,222350.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,555050.0,891625.0,207725.0,567425.0,224550.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,544050.0,895200.0,191675.0,582750.0,226525.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532825.0,899900.0,191650.0,581550.0,228150.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524000.0,904975.0,189075.0,584050.0,229150.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516125.0,907075.0,188800.0,584450.0,228950.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508725.0,910875.0,188450.0,586800.0,230050.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,823500.0,755125.0,203175.0,554225.0,145350.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,743225.0,801425.0,202825.0,563700.0,171675.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,687925.0,830575.0,199475.0,570225.0,190875.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659125.0,838700.0,198750.0,570325.0,202625.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641000.0,844700.0,197850.0,574825.0,209725.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,616975.0,859575.0,209750.0,563725.0,214550.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,592325.0,872900.0,209125.0,562575.0,218050.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,576750.0,885375.0,209650.0,565375.0,221525.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563475.0,889275.0,208850.0,564400.0,224325.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552125.0,892425.0,207425.0,565525.0,226425.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541300.0,890400.0,192850.0,580425.0,228725.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531550.0,903625.0,189825.0,585675.0,230775.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521975.0,908525.0,189775.0,584825.0,232225.0,30.0,400.0,28.0,180.0,0.0,0.0
