climat_code,Nam,thang,tmax_avg,tmax_max,pre_min
2,2043,9,31.7,34.95,70.8
2,2043,10,32.1,33.32,121.8
2,2043,11,31.9,33.46,17.1
2,2043,12,31.25,33.43,0
2,2044,1,31.7,33.79,0
2,2044,2,32.83,36.61,0
2,2044,3,34.49,37.76,0
2,2044,4,35.51,41.47,0
2,2044,5,34.46,39.22,19.5
2,2044,6,33.05,34.81,65.1
2,2044,7,32.35,34.93,30.3
2,2044,8,31.93,33.97,56.4
2,2044,9,31.75,33.61,84.3
2,2044,10,31.84,33.29,167.4
2,2044,11,32.02,33.56,0
2,2044,12,31.1,33.53,1.2
2,2045,1,31.69,34.01,0
2,2045,2,33.04,36.13,0
2,2045,3,34.58,37.31,0
2,2045,4,35.73,40,0
2,2045,5,34.69,37.95,7.2
2,2045,6,32.92,35.95,46.5
2,2045,7,32.25,34.22,58.8
2,2045,8,31.98,34.22,0
2,2045,9,31.85,34.69,80.7
2,2045,10,32.03,33.88,102.6
2,2045,11,32.16,34.01,17.4
2,2045,12,31.29,33.07,2.4
2,2046,1,32.14,33.53,0
2,2046,2,32.84,34.84,0
2,2046,3,34.54,37.43,0
2,2046,4,35.77,40.9,0
2,2046,5,34.98,39.81,0
2,2046,6,33.4,36.26,32.1
2,2046,7,32.18,33.96,0
2,2046,8,32.2,34.16,40.5
2,2046,9,31.85,33.31,113.4
2,2046,10,32.1,33.61,99.9
2,2046,11,32.01,34.42,34.8
2,2046,12,31.55,34,0
2,2047,1,32.01,35.05,0
2,2047,2,32.94,35.52,0
2,2047,3,34.7,38.44,0
2,2047,4,35.91,41,0.9
2,2047,5,35.13,39.16,0
2,2047,6,33.57,35.46,0
2,2047,7,32.22,34.21,40.8
2,2047,8,32.14,34.49,61.2
2,2047,9,32,33.34,51
2,2047,10,32.25,34.03,16.8
2,2047,11,32.07,34.83,17.7
2,2047,12,31.63,34.26,4.2
2,2048,1,32.13,35.94,0
2,2048,2,32.8,34.72,0
2,2048,3,34.33,36.64,0
2,2048,4,35.9,41.3,0.6
2,2048,5,35.37,39.91,0
2,2048,6,33.45,35.32,0
2,2048,7,32.58,34.8,0
2,2048,8,31.98,34.29,0
2,2048,9,31.86,34.17,101.1
2,2048,10,32.21,33.8,0
2,2048,11,32.22,35.2,14.7
2,2048,12,31.43,33.4,0
2,2049,1,32.22,34.98,0
2,2049,2,33.17,35.31,0
2,2049,3,34.73,37.03,0
2,2049,4,36.08,40.26,3.3
2,2049,5,34.99,40.31,31.2
2,2049,6,33.6,36.1,0
2,2049,7,32.63,34.61,0
2,2049,8,32.08,34.4,29.7
2,2049,9,32.26,34.14,51
2,2049,10,32.32,33.75,161.7
2,2049,11,32.23,33.83,20.4
2,2049,12,31.33,34.67,0
2,2050,1,31.87,33.65,0
2,2050,2,32.82,35.58,0
2,2050,3,34.58,36.8,0
2,2050,4,35.73,39.92,0
2,2050,5,34.75,39.52,36.6
2,2050,6,33.78,37.27,46.8
2,2050,7,32.16,33.86,52.8
2,2050,8,32.25,34.06,71.4
2,2050,9,31.85,34.29,133.2
2,2050,10,32.08,33.44,156.9
2,2050,11,31.81,33.04,13.2
2,2050,12,31.44,34.52,1.2
3,2016,1,30.88,34.51,0
3,2016,2,31.64,33.66,0
3,2016,3,33.31,35.45,0
3,2016,4,34.27,39.32,1.5
3,2016,5,33.73,38.49,23.4
3,2016,6,32.3,35.37,17.1
3,2016,7,31.82,35.78,0
3,2016,8,31.18,35.08,27.6
3,2016,9,31.01,33.98,107.4
3,2016,10,31.19,34.56,21
3,2016,11,31.31,33.51,20.4
3,2016,12,30.69,33.49,0
3,2017,1,31.01,34.32,0
3,2017,2,31.96,35.29,0
3,2017,3,33.53,36.79,0
3,2017,4,34.34,40.65,6
3,2017,5,34.07,40.05,0
3,2017,6,32.57,36.46,15
3,2017,7,31.73,34.62,67.2
3,2017,8,31.18,33.76,80.4
3,2017,9,31.29,32.82,49.2
3,2017,10,31.52,34.89,27.3
3,2017,11,31.34,33.8,8.7
3,2017,12,30.82,35.32,0
3,2018,1,30.93,35.55,0
3,2018,2,32.04,36.22,0
3,2018,3,33.44,36.71,0
3,2018,4,34.76,39.81,1.5
3,2018,5,33.94,38.77,45.6
3,2018,6,32.47,34.27,18.3
3,2018,7,31.84,34.26,76.8
3,2018,8,31.52,34.52,61.8
3,2018,9,30.97,33.54,84
3,2018,10,31.45,33.6,0
3,2018,11,31.26,33.52,41.4
3,2018,12,30.64,35.14,0
3,2019,1,30.97,32.8,0
3,2019,2,32.1,34.03,0
3,2019,3,33.83,35.89,0
3,2019,4,34.85,39.97,0
3,2019,5,33.97,40.26,0
3,2019,6,32.61,35.09,0
3,2019,7,31.71,34.11,42.3
3,2019,8,31.38,33.28,70.2
3,2019,9,31.28,33.73,0
3,2019,10,31.42,35.14,171.6
3,2019,11,31.39,34.86,8.7
3,2019,12,30.22,33.27,0
3,2020,1,30.75,34.54,0
3,2020,2,31.96,35.47,0
3,2020,3,33.33,36.69,0
3,2020,4,34.67,39.64,0
3,2020,5,33.65,38.49,54
3,2020,6,32.51,35.98,23.4
3,2020,7,31.51,32.82,52.2
3,2020,8,31.6,33.9,63
3,2020,9,31.33,33.13,54.6
3,2020,10,31.13,33.32,151.2
3,2020,11,31.19,33.05,11.1
3,2020,12,30.52,32.69,3.9
3,2021,1,30.85,34.58,0
3,2021,2,31.89,36.78,0
3,2021,3,33.35,37.46,0
3,2021,4,34.6,38.87,1.2
3,2021,5,34.06,37.81,51.6
3,2021,6,32.51,34.54,53.4
3,2021,7,31.68,33.72,17.1
3,2021,8,31.32,32.92,71.1
3,2021,9,31.22,33.83,112.2
3,2021,10,31.48,33.09,147.6
3,2021,11,31.81,33.83,0
3,2021,12,31.27,34.27,0
3,2022,1,31.14,35.73,0
3,2022,2,32.06,34.71,0
3,2022,3,33.85,37.44,0
3,2022,4,34.94,39.7,0
3,2022,5,34.45,38.33,27.9
3,2022,6,32.56,37.3,59.1
3,2022,7,32.09,34.65,28.5
3,2022,8,31.39,34.07,48.9
3,2022,9,31.16,33.86,0
3,2022,10,31.65,35.02,66
3,2022,11,31.55,34.56,20.7
3,2022,12,30.59,33.39,0
3,2023,1,31.2,34.83,0
3,2023,2,32.12,34.6,0
3,2023,3,33.5,36.55,0
3,2023,4,34.93,38.61,2.1
3,2023,5,34.3,40.02,25.2
3,2023,6,32.37,35.17,66.6
3,2023,7,31.67,34.63,111
3,2023,8,31.18,33.69,58.8
3,2023,9,31.21,32.45,0
3,2023,10,31.45,33.05,184.2
3,2023,11,31.63,33.75,14.7
3,2023,12,31.32,33.98,2.4
3,2024,1,31.32,33.4,0
3,2024,2,31.78,33.52,0
3,2024,3,33.53,35.23,0
3,2024,4,34.6,40.18,0
3,2024,5,34.08,39.06,48.9
3,2024,6,32.8,36.9,0
3,2024,7,32.03,33.84,70.8
3,2024,8,31.55,33.94,11.4
3,2024,9,31.26,32.96,78.9
3,2024,10,31.35,34.42,0
3,2024,11,31.54,33.61,17.4
3,2024,12,30.65,33.57,0
3,2025,1,31.43,34.11,0
3,2025,2,32.11,35.45,0
3,2025,3,33.67,37.18,0
3,2025,4,34.93,39.63,0
3,2025,5,34.51,38.6,0
3,2025,6,32.83,34.79,51.3
3,2025,7,32.11,34.38,76.2
3,2025,8,31.72,33.73,28.2
3,2025,9,31.19,33.05,99.9
3,2025,10,31.45,33.29,87.6
3,2025,11,31.5,32.89,0
3,2025,12,30.6,34.99,0
3,2026,1,30.97,34.15,0
3,2026,2,31.95,36.53,0
3,2026,3,33.73,37.85,0
3,2026,4,34.72,39.26,0
3,2026,5,33.84,38.43,0
3,2026,6,32.58,35.12,72.6
3,2026,7,31.88,33.68,58.5
3,2026,8,31.27,35.12,31.2
3,2026,9,31.26,33.05,105.3
3,2026,10,31.58,33.09,133.8
3,2026,11,31.51,33.37,25.8
3,2026,12,30.37,31.69,0
3,2027,1,31.18,33.45,0
3,2027,2,31.86,33.67,0
3,2027,3,33.64,35.87,0
3,2027,4,34.85,39.95,0
3,2027,5,33.9,39.46,35.1
3,2027,6,32.66,35.28,39
3,2027,7,31.69,33.26,64.2
3,2027,8,31.46,33.51,41.1
3,2027,9,31.31,33.92,0
3,2027,10,31.55,33.32,129.6
3,2027,11,31.71,33.92,26.4
3,2027,12,30.82,33.15,0
3,2028,1,31.22,34.63,0
3,2028,2,32.08,33.98,0
3,2028,3,33.67,36.81,0
3,2028,4,34.76,38.38,0
3,2028,5,34.01,38.67,21
3,2028,6,32.79,35.38,54.6
3,2028,7,31.84,33.59,81
3,2028,8,31.58,32.96,51.3
3,2028,9,31.33,32.9,0
3,2028,10,31.61,33.23,0
3,2028,11,31.57,35.23,6.9
3,2028,12,31.06,32.71,0
3,2029,1,31.35,34.42,0
3,2029,2,32.68,36.04,0
3,2029,3,33.92,36.96,0
3,2029,4,35.28,40.54,0
3,2029,5,34.31,37.93,0
3,2029,6,33.15,35.42,61.2
3,2029,7,32.01,33.74,46.5
3,2029,8,31.5,34.5,57.6
3,2029,9,31.26,33.41,99
3,2029,10,31.51,34.02,129.3
3,2029,11,31.3,34.87,0
3,2029,12,30.76,33.11,0
3,2030,1,31.3,34.02,0
3,2030,2,31.68,35,0
3,2030,3,33.45,36.93,0
3,2030,4,34.83,40.16,0.9
3,2030,5,34.23,40.51,42.3
3,2030,6,32.52,34.55,0
3,2030,7,32.2,35.75,0
3,2030,8,31.38,33.31,0
3,2030,9,31.65,33.96,0
3,2030,10,31.45,34.96,122.7
3,2030,11,31.25,33.73,8.1
3,2030,12,30.77,33.96,0
3,2031,1,30.97,33.51,0
3,2031,2,32.1,34.05,0
3,2031,3,33.51,35.94,0
3,2031,4,34.96,39.51,0
3,2031,5,34.4,38.42,0
3,2031,6,32.66,35.82,0
3,2031,7,31.6,34.61,75.6
3,2031,8,31.5,34.03,60.6
3,2031,9,31.34,33.36,151.8
3,2031,10,31.68,33.83,142.2
3,2031,11,31.56,33.3,34.5
3,2031,12,30.73,32.87,0.3
3,2032,1,31.19,33.58,0
3,2032,2,32.12,34.08,0
3,2032,3,33.94,36.35,0
3,2032,4,34.76,39.6,0
3,2032,5,34.64,38.76,0
3,2032,6,32.67,34.36,0
3,2032,7,32.21,33.82,39.9
3,2032,8,31.69,34.56,86.4
3,2032,9,31.6,33.14,42.9
3,2032,10,31.67,33.47,49.5
3,2032,11,31.91,34.32,0
3,2032,12,30.86,33.78,0
3,2033,1,31.19,34.55,0
3,2033,2,32.52,34.52,0
3,2033,3,33.9,36.56,0
3,2033,4,35.01,38.63,1.8
3,2033,5,34.72,37.58,24.9
3,2033,6,33.09,35.38,68.7
3,2033,7,32.21,35.99,86.4
3,2033,8,31.47,34.31,62.4
3,2033,9,31.71,32.94,114.3
3,2033,10,31.61,32.71,108.6
3,2033,11,31.81,33.36,0
3,2033,12,30.94,34.55,0
3,2034,1,31.22,32.71,0
3,2034,2,32.33,34.02,0
3,2034,3,33.94,36.15,0
3,2034,4,34.97,40.22,0.6
3,2034,5,34.43,38.11,25.2
3,2034,6,32.95,34.86,48.3
3,2034,7,32.39,34.74,41.7
3,2034,8,31.34,33.12,71.1
3,2034,9,31.41,33.45,88.5
3,2034,10,31.53,32.56,127.5
3,2034,11,31.57,34.07,0
3,2034,12,30.84,33.56,0.6
3,2035,1,31.21,32.94,0
3,2035,2,32.12,34.99,0
3,2035,3,33.99,36.91,0
3,2035,4,35.23,41.31,0
3,2035,5,34.23,39.33,0
3,2035,6,32.59,36.09,61.8
3,2035,7,31.66,33.91,56.7
3,2035,8,31.71,34.3,25.2
3,2035,9,31.68,33.26,39.3
3,2035,10,31.82,33.78,15.3
3,2035,11,31.81,33.46,37.8
3,2035,12,30.73,33.36,0
3,2036,1,31.03,33.38,0
3,2036,2,32.2,35.8,0
3,2036,3,33.75,36.02,0
3,2036,4,34.95,40.44,0
3,2036,5,34,37.66,38.4
3,2036,6,33.06,36.11,32.4
3,2036,7,32.14,34.52,0
3,2036,8,31.79,34.46,53.4
3,2036,9,31.43,33.33,114
3,2036,10,32.01,33.8,141.6
3,2036,11,31.8,33.25,0
3,2036,12,30.87,33.01,0
3,2037,1,31.51,34.1,0
3,2037,2,32.45,35.31,0
3,2037,3,33.9,37.02,0
3,2037,4,35.33,40.03,0
3,2037,5,34.23,39.19,21.6
3,2037,6,32.85,35.5,39.3
3,2037,7,32.29,34.98,39.3
3,2037,8,31.68,33.31,95.1
3,2037,9,31.63,33.38,72.3
3,2037,10,31.64,34.39,91.5
3,2037,11,31.35,33.16,24.9
3,2037,12,31.28,34.1,0
3,2038,1,31.37,33.61,0
3,2038,2,32.73,35,0
3,2038,3,34.07,36.6,0
3,2038,4,35.22,40.46,0
3,2038,5,34.27,38.95,74.1
3,2038,6,32.64,34.24,27.9
3,2038,7,31.94,33.22,49.8
3,2038,8,31.19,33.63,41.4
3,2038,9,31.51,34.02,137.1
3,2038,10,31.7,34.41,82.5
3,2038,11,32.05,34.23,0
3,2038,12,30.88,33.67,0
3,2039,1,31.53,33.96,0
3,2039,2,32.29,33.64,0
3,2039,3,34.24,36.42,0
3,2039,4,35.2,39.2,0
3,2039,5,34.53,39.73,25.8
3,2039,6,32.77,35.14,0
3,2039,7,32.23,33.59,77.7
3,2039,8,31.56,33.93,44.4
3,2039,9,31.76,33.13,32.1
3,2039,10,31.94,34.25,46.2
3,2039,11,31.66,34.19,34.2
3,2039,12,30.79,33.05,0
3,2040,1,31.55,35.33,0
3,2040,2,32.41,34.41,0
3,2040,3,33.87,36.92,0
3,2040,4,35.32,40.31,0
3,2040,5,34.8,40.15,0
3,2040,6,33.07,35.58,33.9
3,2040,7,32.45,34.28,55.5
3,2040,8,31.74,34.15,38.4
3,2040,9,31.75,34.51,79.5
3,2040,10,32,34.42,108.6
3,2040,11,31.58,33.15,0
3,2040,12,30.93,32.62,2.1
3,2041,1,31.26,32.94,0
3,2041,2,32.39,34.44,0
3,2041,3,33.6,36.06,0
3,2041,4,35.15,40.14,1.5
3,2041,5,34.5,38.32,20.7
3,2041,6,32.86,34.38,57.3
3,2041,7,32.18,33.47,45.3
3,2041,8,31.83,33.49,35.1
3,2041,9,31.43,32.81,101.4
3,2041,10,32.03,33.11,115.8
3,2041,11,31.79,33.69,19.5
3,2041,12,30.83,32.56,1.2
3,2042,1,31.46,33.6,0
3,2042,2,32.55,34.42,0
3,2042,3,33.77,35.88,0
3,2042,4,35.13,41.07,0
3,2042,5,34.68,39.4,12
3,2042,6,33.22,36.05,58.5
3,2042,7,32.47,34.65,54.9
3,2042,8,31.48,33.69,55.5
3,2042,9,31.48,33.26,45
3,2042,10,31.69,33.68,136.8
3,2042,11,31.46,33.37,54.6
3,2042,12,30.7,33.02,0.9
3,2043,1,31.45,34.47,0
3,2043,2,32.31,35.91,0
3,2043,3,34.12,36.8,0
3,2043,4,35.08,40.79,0
3,2043,5,34.44,39.1,6
3,2043,6,33.08,35.62,19.5
3,2043,7,31.96,34.16,37.2
3,2043,8,31.94,34.21,90.3
3,2043,9,31.62,34.81,66.6
3,2043,10,31.98,33.19,137.7
3,2043,11,31.72,33.3,26.7
3,2043,12,30.99,33.09,0
3,2044,1,31.39,33.49,0
3,2044,2,32.45,36.2,0
3,2044,3,34.17,37.46,0
3,2044,4,35.28,41.11,0
3,2044,5,34.29,39.01,21.6
3,2044,6,32.91,34.61,76.5
3,2044,7,32.25,34.72,38.1
3,2044,8,31.84,33.76,56.4
3,2044,9,31.65,33.44,79.5
3,2044,10,31.73,33.09,168.3
3,2044,11,31.86,33.43,0
3,2044,12,30.86,33.22,1.8
3,2045,1,31.36,33.69,0
3,2045,2,32.67,35.84,0
3,2045,3,34.26,37.07,0
3,2045,4,35.49,39.6,0
3,2045,5,34.5,37.8,8.7
3,2045,6,32.82,35.69,70.8
3,2045,7,32.16,34.06,83.7
3,2045,8,31.9,34.13,0
3,2045,9,31.75,34.54,106.2
3,2045,10,31.92,33.76,119.7
3,2045,11,31.97,33.89,17.1
3,2045,12,31.03,32.83,4.2
3,2046,1,31.81,33.15,0
3,2046,2,32.47,34.41,0
3,2046,3,34.21,37.11,0
3,2046,4,35.51,40.64,0
3,2046,5,34.81,39.66,0
3,2046,6,33.28,36.18,35.4
3,2046,7,32.07,33.8,0
3,2046,8,32.1,34.01,39
3,2046,9,31.76,33.16,102
3,2046,10,31.97,33.49,108.3
3,2046,11,31.85,34.32,34.5
3,2046,12,31.28,33.65,0
3,2047,1,31.66,34.56,0
3,2047,2,32.58,35.15,0
3,2047,3,34.4,38.17,0
3,2047,4,35.64,40.59,1.2
3,2047,5,34.96,38.94,0
3,2047,6,33.44,35.22,0
3,2047,7,32.1,34.01,60.6
3,2047,8,32.05,34.44,64.8
3,2047,9,31.93,33.32,60.6
3,2047,10,32.11,33.88,23.7
3,2047,11,31.89,34.66,20.1
3,2047,12,31.36,33.97,6.9
3,2048,1,31.78,35.55,0
3,2048,2,32.43,34.36,0
3,2048,3,33.97,36.04,0
3,2048,4,35.63,40.79,0.3
3,2048,5,35.2,39.66,0
3,2048,6,33.31,35.16,0
3,2048,7,32.48,34.66,0
3,2048,8,31.91,34.14,0
3,2048,9,31.79,34.06,105.6
3,2048,10,32.09,33.6,0
3,2048,11,32.06,35.07,24.6
3,2048,12,31.17,33.11,0
3,2049,1,31.87,34.63,0
3,2049,2,32.8,34.85,0
3,2049,3,34.38,36.61,0
3,2049,4,35.83,39.9,3.3
3,2049,5,34.83,40.08,36.3
3,2049,6,33.47,35.96,0
3,2049,7,32.52,34.49,0
3,2049,8,31.99,34.33,57
3,2049,9,32.16,34,47.7
3,2049,10,32.19,33.63,186.6
3,2049,11,32.06,33.68,20.1
3,2049,12,31.08,34.3,0
3,2050,1,31.52,33.29,0
3,2050,2,32.49,35.18,0
3,2050,3,34.24,36.34,0
3,2050,4,35.48,39.53,0
3,2050,5,34.58,39.29,42.6
3,2050,6,33.64,37.08,40.5
3,2050,7,32.06,33.64,74.4
3,2050,8,32.17,33.99,67.5
3,2050,9,31.76,34.13,127.2
3,2050,10,31.97,33.28,170.7
3,2050,11,31.63,32.88,15.3
3,2050,12,31.18,34.22,1.5
4,2016,1,30.7,34.68,0
4,2016,2,31.24,33.15,0
4,2016,3,33.01,35.12,0
4,2016,4,34.11,38.66,0.6
4,2016,5,33.78,38.4,21
4,2016,6,32.39,35.31,17.1
4,2016,7,31.96,36.14,0
4,2016,8,31.36,35.32,39.6
4,2016,9,31.15,33.98,125.1
4,2016,10,31.18,34.78,20.4
4,2016,11,31.24,33.64,22.5
4,2016,12,30.62,33.64,0
4,2017,1,30.85,34.34,0
4,2017,2,31.73,35.26,0
4,2017,3,33.2,36.42,0
4,2017,4,34.14,40.38,2.4
4,2017,5,34.06,39.91,0
4,2017,6,32.69,36.77,15.3
4,2017,7,31.86,35.3,83.1
4,2017,8,31.34,33.77,95.4
4,2017,9,31.4,33.15,55.8
4,2017,10,31.52,35.12,23.7
4,2017,11,31.26,34.02,6
4,2017,12,30.68,35.44,0
4,2018,1,30.63,35.19,0
4,2018,2,31.7,35.82,0
4,2018,3,33.18,36.26,0
4,2018,4,34.57,39.81,0.9
4,2018,5,33.97,38.58,51
4,2018,6,32.62,34.59,19.2
4,2018,7,31.97,34.5,93.3
4,2018,8,31.67,34.94,105.9
4,2018,9,31.11,33.84,85.8
4,2018,10,31.43,33.75,0
4,2018,11,31.18,33.54,36.9
4,2018,12,30.56,35.04,0
4,2019,1,30.75,32.83,0
4,2019,2,31.86,33.95,0
4,2019,3,33.47,35.55,0
4,2019,4,34.65,39.77,0
4,2019,5,33.98,40.13,0
4,2019,6,32.76,35.07,0
4,2019,7,31.84,34.32,57.3
4,2019,8,31.54,33.44,78.3
4,2019,9,31.41,33.8,0
4,2019,10,31.39,35.45,210.6
4,2019,11,31.34,34.94,5.7
4,2019,12,30.1,33.37,0
4,2020,1,30.51,34.66,0
4,2020,2,31.56,35.08,0
4,2020,3,33.05,36.74,0
4,2020,4,34.51,39.59,0
4,2020,5,33.67,38.33,47.1
4,2020,6,32.63,36.12,33.6
4,2020,7,31.64,33.17,59.7
4,2020,8,31.78,34.26,84
4,2020,9,31.46,33.72,94.8
4,2020,10,31.14,33.58,162.9
4,2020,11,31.15,33.22,16.5
4,2020,12,30.43,32.69,1.5
4,2021,1,30.57,34.25,0
4,2021,2,31.63,36.75,0
4,2021,3,33.02,37.47,0
4,2021,4,34.48,38.51,0.6
4,2021,5,34.06,37.94,62.1
4,2021,6,32.64,34.64,60
4,2021,7,31.82,34.15,27.3
4,2021,8,31.49,32.99,65.4
4,2021,9,31.37,34.21,141.3
4,2021,10,31.49,33.51,169.8
4,2021,11,31.76,33.89,0
4,2021,12,31.18,34.24,0
4,2022,1,30.83,35.49,0
4,2022,2,31.74,34.33,0
4,2022,3,33.57,37.04,0
4,2022,4,34.78,39.37,0
4,2022,5,34.47,38.14,28.5
4,2022,6,32.66,37.69,57.3
4,2022,7,32.2,34.98,21
4,2022,8,31.54,34.42,49.2
4,2022,9,31.29,33.88,0
4,2022,10,31.65,35.32,90
4,2022,11,31.51,34.72,15
4,2022,12,30.49,33.46,0
4,2023,1,31.02,34.93,0
4,2023,2,31.76,34.18,0
4,2023,3,33.17,36.16,0
4,2023,4,34.77,38.37,0.9
4,2023,5,34.33,39.9,20.4
4,2023,6,32.49,35.52,66
4,2023,7,31.79,34.92,133.5
4,2023,8,31.37,33.85,67.8
4,2023,9,31.35,32.73,0
4,2023,10,31.45,33.34,200.1
4,2023,11,31.58,33.89,18.6
4,2023,12,31.21,34.05,2.7
4,2024,1,31.15,33.43,0
4,2024,2,31.33,32.9,0
4,2024,3,33.15,34.77,0
4,2024,4,34.47,39.92,0
4,2024,5,34.09,38.9,54.9
4,2024,6,32.94,36.94,0
4,2024,7,32.17,34.19,95.7
4,2024,8,31.7,33.93,10.8
4,2024,9,31.38,33.22,88.2
4,2024,10,31.32,34.58,0
4,2024,11,31.47,33.69,12.9
4,2024,12,30.55,33.63,0
4,2025,1,31.22,34.23,0
4,2025,2,31.87,35.22,0
4,2025,3,33.36,37.25,0
4,2025,4,34.75,39.31,0.3
4,2025,5,34.52,38.44,0
4,2025,6,32.96,34.9,60
4,2025,7,32.22,34.61,78.9
4,2025,8,31.89,33.88,39.9
4,2025,9,31.31,33.18,100.2
4,2025,10,31.41,33.51,90.9
4,2025,11,31.44,32.84,0
4,2025,12,30.46,35.05,0
4,2026,1,30.78,33.83,0
4,2026,2,31.59,36.6,0
4,2026,3,33.43,37.39,0
4,2026,4,34.55,38.95,0
4,2026,5,33.84,38.27,0
4,2026,6,32.71,35.32,83.4
4,2026,7,32,33.92,51.6
4,2026,8,31.45,35.58,43.8
4,2026,9,31.4,33.09,132.6
4,2026,10,31.57,33.16,141.6
4,2026,11,31.47,33.42,23.1
4,2026,12,30.26,31.6,0
4,2027,1,30.97,33.16,0
4,2027,2,31.55,33.59,0
4,2027,3,33.31,35.84,0
4,2027,4,34.7,39.26,0
4,2027,5,33.91,39.39,30
4,2027,6,32.73,35.57,40.5
4,2027,7,31.83,33.27,55.2
4,2027,8,31.62,33.59,53.7
4,2027,9,31.42,34.33,0
4,2027,10,31.55,33.63,147.3
4,2027,11,31.63,34.14,34.5
4,2027,12,30.73,33.11,0
4,2028,1,31.03,34.66,0
4,2028,2,31.69,34.15,0
4,2028,3,33.32,36.3,0
4,2028,4,34.6,38.17,0
4,2028,5,34.05,38.71,28.8
4,2028,6,32.91,35.56,58.2
4,2028,7,31.97,33.89,67.5
4,2028,8,31.7,32.97,53.7
4,2028,9,31.45,32.89,0
4,2028,10,31.62,33.52,0
4,2028,11,31.52,35.51,7.8
4,2028,12,30.94,32.67,0
4,2029,1,31.11,34.13,0
4,2029,2,32.35,35.6,0
4,2029,3,33.58,36.53,0
4,2029,4,35.12,39.94,0
4,2029,5,34.32,38.03,0
4,2029,6,33.24,35.5,74.7
4,2029,7,32.14,34.02,60.6
4,2029,8,31.64,34.8,48.9
4,2029,9,31.39,33.48,114.6
4,2029,10,31.54,34.29,142.2
4,2029,11,31.22,35.04,0
4,2029,12,30.64,32.97,0
4,2030,1,31.06,34.13,0
4,2030,2,31.29,34.64,0
4,2030,3,33.13,36.55,0
4,2030,4,34.72,39.93,3.3
4,2030,5,34.24,40.35,33.9
4,2030,6,32.65,34.45,0
4,2030,7,32.3,36.12,0
4,2030,8,31.58,33.74,0
4,2030,9,31.77,34.41,0
4,2030,10,31.45,35.22,154.5
4,2030,11,31.18,33.85,9.6
4,2030,12,30.65,33.92,0
4,2031,1,30.74,33.29,0
4,2031,2,31.74,33.89,0
4,2031,3,33.22,36,0
4,2031,4,34.78,39.1,0
4,2031,5,34.42,38.23,0
4,2031,6,32.81,36.18,0
4,2031,7,31.73,35.02,78.3
4,2031,8,31.68,34.41,78.6
4,2031,9,31.47,33.45,149.7
4,2031,10,31.65,33.76,153
4,2031,11,31.5,33.58,29.4
4,2031,12,30.65,32.85,0.3
4,2032,1,30.91,33.31,0
4,2032,2,31.77,34.25,0
4,2032,3,33.67,36.14,0
4,2032,4,34.59,38.88,0
4,2032,5,34.63,38.63,0
4,2032,6,32.81,34.55,0
4,2032,7,32.34,33.83,45
4,2032,8,31.85,34.91,96.9
4,2032,9,31.74,33.18,54.9
4,2032,10,31.65,33.68,81.9
4,2032,11,31.88,34.58,0
4,2032,12,30.79,33.79,0
4,2033,1,30.96,34.67,0
4,2033,2,32.3,34.15,0
4,2033,3,33.52,36.1,0
4,2033,4,34.85,38.63,0.9
4,2033,5,34.75,37.69,24.6
4,2033,6,33.18,35.3,87
4,2033,7,32.32,36.26,113.1
4,2033,8,31.61,34.61,75.3
4,2033,9,31.8,33.1,116.1
4,2033,10,31.59,32.71,151.8
4,2033,11,31.77,33.55,0
4,2033,12,30.8,34.59,0
4,2034,1,31,32.77,0
4,2034,2,32.02,33.59,0
4,2034,3,33.69,35.8,0
4,2034,4,34.79,39.9,0.6
4,2034,5,34.45,37.99,23.1
4,2034,6,33.03,35.03,56.7
4,2034,7,32.49,34.64,65.1
4,2034,8,31.52,33.28,70.8
4,2034,9,31.53,33.46,88.5
4,2034,10,31.5,32.91,134.7
4,2034,11,31.51,34.32,0
4,2034,12,30.72,33.4,0.6
4,2035,1,31.01,33,0
4,2035,2,31.92,35.19,0
4,2035,3,33.65,36.38,0
4,2035,4,35.06,41.01,0
4,2035,5,34.26,39.14,0
4,2035,6,32.72,36.14,72.6
4,2035,7,31.81,33.95,48.3
4,2035,8,31.87,34.29,34.2
4,2035,9,31.76,33.34,52.8
4,2035,10,31.82,34.09,14.1
4,2035,11,31.8,33.52,37.5
4,2035,12,30.63,33.33,0
4,2036,1,30.82,33.57,0
4,2036,2,31.77,35.48,0
4,2036,3,33.35,35.63,0
4,2036,4,34.79,40.18,0
4,2036,5,33.99,37.6,30.3
4,2036,6,33.17,36.29,29.4
4,2036,7,32.3,34.64,0
4,2036,8,31.96,34.58,72
4,2036,9,31.54,33.64,126.6
4,2036,10,31.98,33.76,173.4
4,2036,11,31.72,33.35,0
4,2036,12,30.77,33.02,0
4,2037,1,31.27,33.8,0
4,2037,2,32.21,35.22,0
4,2037,3,33.68,37.04,0
4,2037,4,35.14,39.47,0
4,2037,5,34.23,39.21,15.9
4,2037,6,32.96,35.31,45.3
4,2037,7,32.41,35.31,26.7
4,2037,8,31.84,33.33,108.3
4,2037,9,31.76,33.7,77.1
4,2037,10,31.62,34.59,100.8
4,2037,11,31.29,33.26,25.2
4,2037,12,31.15,34,0
4,2038,1,31.14,33.57,0
4,2038,2,32.49,34.81,0
4,2038,3,33.74,36.39,0
4,2038,4,35.03,40.05,0
4,2038,5,34.27,38.78,55.8
4,2038,6,32.73,34.33,24.9
4,2038,7,32.1,33.33,63.3
4,2038,8,31.39,33.98,42.3
